"Duration","Distance","Latitude","Longitude","AltitudeOriginal","AltitudeCorrected","OriginalPace","HeartRate","Cadence","PowerCalculated",
"1","1.47968","43.686884","-79.286554","126","128","450","152","81","174",
"1","1.48235","43.68689","-79.286533","126","128","446","152","81","173",
"1","1.48498","43.686895","-79.286501","126","128","442","151","81","172",
"1","1.48754","43.6869","-79.286479","126","128","438","151","81","171",
"1","1.49009","43.686906","-79.286447","125","128","436","151","82","171",
"1","1.49231","43.686906","-79.286415","125","128","437","151","82","171",
"1","1.49448","43.686911","-79.286394","125","128","438","152","82","172",
"1","1.49668","43.686911","-79.286361","125","128","438","152","82","174",
"1","1.49894","43.686917","-79.28634","125","128","438","152","82","173",
"1","1.5012","43.686922","-79.286308","125","128","439","152","82","170",
"1","1.50308","43.686927","-79.286286","125","128","443","153","82","168",
"1","1.50484","43.686933","-79.286254","125","128","447","153","82","170",
"1","1.50663","43.686938","-79.286233","125","128","450","154","82","172",
"1","1.50863","43.686943","-79.2862","125","128","451","154","81","171",
"1","1.51064","43.686949","-79.286179","125","126","453","155","81","169",
"1","1.51277","43.686954","-79.286157","125","126","453","155","80","168",
"1","1.51499","43.686959","-79.286125","125","126","452","155","79","166",
"1","1.5172","43.686959","-79.286104","125","126","453","155","79","165",
"1","1.51932","43.686965","-79.286082","125","126","454","155","78","163",
"1","1.52144","43.68697","-79.28605","125","126","455","155","78","162",
"1","1.52365","43.686976","-79.286029","125","126","455","155","78","160",
"1","1.52595","43.686981","-79.286007","126","126","455","155","79","160",
"1","1.52825","43.686992","-79.285975","126","126","454","155","80","160",
"1","1.53052","43.686997","-79.285954","126","126","453","154","82","160",
"1","1.53278","43.687002","-79.285921","126","126","451","154","83","160",
"1","1.53496","43.687008","-79.2859","126","126","456","154","84","160",
"1","1.53698","43.687018","-79.285879","126","126","460","154","85","160",
"1","1.539","43.687029","-79.285857","126","126","464","154","85","161",
"1","1.54104","43.687035","-79.285836","126","126","465","155","84","163",
"1","1.54307","43.687045","-79.285803","126","125","466","155","83","163",
"1","1.54517","43.687056","-79.285782","126","125","463","156","82","163",
"1","1.54744","43.687061","-79.285761","126","125","460","156","80","164",
"1","1.54971","43.687067","-79.285739","126","125","459","156","79","164",
"1","1.55182","43.687077","-79.285707","126","125","463","156","78","164",
"1","1.55387","43.687077","-79.285685","126","125","467","157","77","165",
"1","1.55592","43.687083","-79.285664","126","125","469","157","77","165",
"1","1.55802","43.687088","-79.285632","126","125","470","157","77","165",
"1","1.56012","43.687094","-79.28561","126","125","472","157","77","165",
"1","1.5623","43.687099","-79.285578","126","125","474","157","77","165",
"1","1.56455","43.687104","-79.285557","126","125","477","157","77","166",
"1","1.56678","43.68711","-79.285535","126","125","476","157","77","166",
"1","1.56885","43.687115","-79.285503","126","125","473","157","78","167",
"1","1.57091","43.68712","-79.285482","126","125","470","157","78","169",
"1","1.573","43.687126","-79.285449","126","125","468","157","79","170",
"1","1.57511","43.687131","-79.285428","126","125","466","157","79","170",
"1","1.57722","43.687136","-79.285406","126","125","463","157","80","169",
"1","1.57943","43.687147","-79.285374","125","125","460","157","81","170",
"1","1.58164","43.687153","-79.285353","125","125","456","157","81","171",
"1","1.58385","43.687158","-79.285321","125","125","454","157","82","172",
"1","1.58606","43.687163","-79.285299","125","125","452","157","83","173",
"1","1.58826","43.687169","-79.285278","125","125","450","157","83","173",
"1","1.59046","43.687169","-79.285246","125","125","448","157","84","175",
"1","1.59264","43.687174","-79.285213","125","125","446","157","84","176",
"1","1.59486","43.687174","-79.285192","125","125","444","156","85","177",
"1","1.59714","43.687174","-79.28516","125","125","442","156","86","178",
"1","1.59942","43.687179","-79.285138","125","125","440","156","86","178",
"1","1.60189","43.687179","-79.285106","125","125","439","155","85","179",
"1","1.60444","43.687185","-79.285085","125","125","438","155","84","181",
"1","1.6069","43.68719","-79.285052","125","125","439","154","84","184",
"1","1.60877","43.687195","-79.285031","125","124","441","154","83","185",
"1","1.61065","43.687206","-79.284999","125","124","442","153","83","186",
"1","1.61291","43.687212","-79.284977","125","124","440","153","82","187",
"1","1.61543","43.687217","-79.284945","125","124","437","152","82","186",
"1","1.61795","43.687228","-79.284913","125","124","436","153","82","186",
"1","1.62021","43.687233","-79.284891","125","124","435","153","82","185",
"1","1.62247","43.687238","-79.284859","125","124","434","153","82","184",
"1","1.6248","43.687244","-79.284838","125","124","433","154","82","184",
"1","1.62723","43.687244","-79.284806","125","124","433","154","82","184",
"1","1.62965","43.687249","-79.284784","125","124","432","154","82","185",
"1","1.63194","43.687254","-79.284752","125","124","431","154","82","185",
"1","1.63422","43.68726","-79.28472","125","124","431","155","82","183",
"1","1.63667","43.68726","-79.284698","125","124","429","155","82","182",
"1","1.63942","43.687265","-79.284666","125","124","427","156","82","182",
"1","1.64218","43.687276","-79.284645","125","124","425","156","82","182",
"1","1.64456","43.687287","-79.284613","125","124","426","156","82","182",
"1","1.64686","43.687292","-79.284591","125","124","426","156","82","183",
"1","1.64907","43.687303","-79.284559","125","124","428","156","82","185",
"1","1.65103","43.687313","-79.284537","125","124","432","156","83","185",
"1","1.65298","43.687319","-79.284505","125","124","435","156","83","184",
"1","1.65489","43.687324","-79.284484","125","124","436","156","84","184",
"1","1.65679","43.68733","-79.284452","125","124","437","156","84","184",
"1","1.65874","43.68734","-79.28443","125","124","438","156","85","184",
"1","1.66105","43.687346","-79.284409","125","124","439","156","86","184",
"1","1.66336","43.687346","-79.284377","125","124","440","156","86","183",
"1","1.66537","43.687351","-79.284355","125","124","443","157","85","183",
"1","1.66716","43.687356","-79.284334","125","124","447","157","84","182",
"1","1.66895","43.687362","-79.284301","125","124","447","157","84","181",
"1","1.67133","43.687362","-79.28428","125","124","445","157","83","180",
"1","1.6737","43.687367","-79.284248","125","124","443","156","83","178",
"1","1.67601","43.687378","-79.284226","125","124","443","155","82","176",
"1","1.67824","43.687383","-79.284205","125","124","444","155","81","174",
"1","1.68047","43.687394","-79.284173","125","124","444","154","80","172",
"1","1.68273","43.687399","-79.284151","125","124","443","153","79","171",
"1","1.68499","43.68741","-79.28413","125","124","443","153","77","171",
"1","1.68729","43.687415","-79.284098","125","124","443","153","76","170",
"1","1.68966","43.687426","-79.284076","125","124","442","153","75","170",
"1","1.69203","43.687437","-79.284055","125","124","442","154","74","170",
"1","1.69428","43.687448","-79.284033","125","124","442","154","73","170",
"1","1.69651","43.687453","-79.284001","125","124","442","154","74","168",
"1","1.6987","43.687464","-79.28398","125","124","444","154","75","167",
"1","1.70074","43.687469","-79.283947","125","124","446","154","75","167",
"1","1.70277","43.68748","-79.283926","125","124","449","155","76","167",
"1","1.70489","43.687485","-79.283904","125","124","452","155","76","168",
"1","1.70704","43.687496","-79.283883","124","124","456","155","77","168",
"1","1.70916","43.687501","-79.283862","124","123","460","155","78","168",
"1","1.71103","43.687507","-79.283829","124","123","465","155","78","168",
"1","1.71289","43.687512","-79.283808","124","123","470","155","79","169",
"1","1.71475","43.687517","-79.283786","124","123","473","155","79","169",
"1","1.71662","43.687523","-79.283765","124","123","476","155","80","167",
"1","1.71848","43.687528","-79.283744","124","123","479","155","81","166",
"1","1.72037","43.687533","-79.283711","124","123","481","155","81","166",
"1","1.72225","43.687533","-79.28369","124","123","483","155","82","166",
"1","1.72415","43.687539","-79.283668","124","123","485","155","82","166",
"1","1.72605","43.687544","-79.283647","124","123","487","154","82","167",
"1","1.72796","43.68755","-79.283625","124","123","488","153","82","169",
"1","1.72997","43.687555","-79.283593","124","123","486","151","82","170",
"1","1.73199","43.68756","-79.283572","124","123","484","150","82","170",
"1","1.73412","43.687566","-79.28355","124","123","479","149","82","171",
"1","1.73646","43.687571","-79.283529","124","123","474","149","82","171",
"1","1.7388","43.687576","-79.283497","124","123","469","149","82","171",
"1","1.74116","43.687582","-79.283475","124","123","466","149","82","172",
"1","1.74352","43.687587","-79.283443","124","123","463","149","82","173",
"1","1.74576","43.687587","-79.283422","124","123","463","149","82","174",
"1","1.74757","43.687592","-79.283389","124","123","464","150","82","174",
"1","1.74937","43.687592","-79.283368","124","123","464","150","82","174",
"1","1.75157","43.687598","-79.283336","124","123","462","150","82","175",
"1","1.75398","43.687598","-79.283314","124","123","460","150","83","177",
"1","1.75641","43.687598","-79.283282","124","123","456","151","83","178",
"1","1.75913","43.687598","-79.283261","124","123","451","151","84","180",
"1","1.76184","43.687603","-79.283229","123","123","446","151","84","181",
"1","1.7643","43.687609","-79.283196","123","123","446","151","85","182",
"1","1.76654","43.687609","-79.283175","123","123","445","152","86","183",
"1","1.76878","43.687614","-79.283143","123","123","446","152","86","184",
"1","1.77091","43.687619","-79.283121","123","123","448","152","85","184",
"1","1.77304","43.687625","-79.283089","123","122","450","152","84","183",
"1","1.7752","43.687625","-79.283068","123","122","451","152","84","182",
"1","1.77739","43.68763","-79.283035","123","122","451","152","83","180",
"1","1.77959","43.68763","-79.283014","123","122","452","152","83","178",
"1","1.78155","43.687635","-79.282982","123","122","455","152","82","177",
"1","1.78348","43.687641","-79.28296","123","122","457","152","82","178",
"1","1.78555","43.687646","-79.282939","123","122","455","152","82","180",
"1","1.78792","43.687651","-79.282907","123","122","453","152","82","180",
"1","1.79028","43.687662","-79.282885","123","122","452","152","82","179",
"1","1.79267","43.687668","-79.282853","123","122","450","152","82","178",
"1","1.79506","43.687673","-79.282832","123","122","449","152","82","176",
"1","1.79741","43.687678","-79.28281","123","122","449","152","82","173",
"1","1.7996","43.687684","-79.282778","123","122","451","152","82","170",
"1","1.8018","43.687694","-79.282756","123","122","452","152","82","168",
"1","1.80392","43.6877","-79.282724","123","122","453","153","82","167",
"1","1.80601","43.687705","-79.282703","123","121","454","153","82","165",
"1","1.80807","43.68771","-79.282681","123","121","456","153","82","163",
"1","1.80979","43.687716","-79.282649","123","121","459","153","82","162",
"1","1.8115","43.687721","-79.282628","123","121","462","153","82","162",
"1","1.81346","43.687727","-79.282606","123","121","465","153","82","161",
"1","1.81564","43.687737","-79.282585","123","121","468","153","82","161",
"1","1.81782","43.687743","-79.282553","123","121","469","153","82","160",
"1","1.81997","43.687753","-79.282531","123","121","469","153","82","161",
"1","1.82212","43.687759","-79.28252","123","121","468","152","82","160",
"1","1.82417","43.687769","-79.282488","123","121","471","152","82","159",
"1","1.82605","43.687775","-79.282467","123","121","474","151","82","155",
"1","1.82794","43.68778","-79.282445","123","121","478","151","82","151",
"1","1.82959","43.687786","-79.282424","123","121","484","150","82","151",
"1","1.8312","43.687796","-79.282402","123","121","491","150","82","155",
"1","1.83281","43.687802","-79.282381","123","121","494","150","82","159",
"1","1.83444","43.687802","-79.282359","123","121","496","150","82","160",
"1","1.83606","43.687807","-79.282338","123","121","498","150","82","161",
"1","1.83792","43.687812","-79.282317","123","121","498","150","82","162",
"1","1.83986","43.687818","-79.282295","123","121","497","150","80","163",
"1","1.84179","43.687823","-79.282274","123","121","497","150","78","165",
"1","1.84367","43.687828","-79.282241","123","121","496","151","75","165",
"1","1.84556","43.687834","-79.28222","123","121","495","151","73","165",
"1","1.84765","43.687834","-79.282199","123","121","492","151","71","165",
"1","1.84988","43.687839","-79.282177","123","121","489","151","68","165",
"1","1.85203","43.687845","-79.282145","123","121","485","151","66","165",
"1","1.8531","43.68785","-79.282123","123","121","480","152","66","164",
"1","1.85418","43.68785","-79.282102","123","121","476","152","68","162",
"1","1.85643","43.687855","-79.28207","123","121","476","152","71","161",
"1","1.85983","43.687855","-79.282048","123","121","476","152","73","162",
"1","1.86324","43.687861","-79.282016","123","121","474","152","75","163",
"1","1.86577","43.687866","-79.281995","123","121","468","152","78","164",
"1","1.86827","43.687871","-79.281973","123","121","463","152","80","165",
"1","1.87063","43.687877","-79.281941","123","121","462","152","82","166",
"1","1.87279","43.687877","-79.28192","123","121","462","152","82","167",
"1","1.87495","43.687882","-79.281887","123","121","461","152","82","168",
"1","1.8771","43.687887","-79.281866","123","121","460","152","82","169",
"1","1.87926","43.687893","-79.281844","123","121","460","152","82","171",
"1","1.88141","43.687898","-79.281812","123","121","459","152","82","173",
"1","1.88355","43.687898","-79.281791","123","121","459","152","82","175",
"1","1.88569","43.687904","-79.281759","123","121","462","152","82","176",
"1","1.88731","43.687909","-79.281737","123","121","470","152","82","177",
"1","1.88873","43.687914","-79.281716","123","121","479","152","82","182",
"1","1.89022","43.687914","-79.281684","123","121","483","152","82","187",
"1","1.89211","43.68792","-79.281662","123","121","486","153","82","186",
"1","1.894","43.687925","-79.281641","123","121","489","153","82","182",
"1","1.8959","43.68793","-79.281619","123","121","491","153","82","178",
"1","1.89781","43.687936","-79.281587","123","121","493","153","82","176",
"1","1.89972","43.687941","-79.281566","123","121","493","153","83","174",
"1","1.90176","43.687946","-79.281544","123","121","493","153","83","174",
"1","1.9038","43.687957","-79.281523","123","121","492","153","84","175",
"1","1.90606","43.687963","-79.281501","123","121","489","153","84","175",
"1","1.90855","43.687968","-79.281469","123","121","486","153","85","176",
"1","1.91104","43.687973","-79.281448","123","121","481","153","86","176",
"1","1.9135","43.687979","-79.281426","123","121","475","154","86","176",
"1","1.91595","43.687984","-79.281394","123","121","469","154","85","177",
"1","1.9184","43.687984","-79.281372","123","121","467","154","84","178",
"1","1.92083","43.687989","-79.28134","123","121","467","154","84","180",
"1","1.92326","43.687989","-79.281319","123","121","467","155","83","183",
"1","1.92528","43.687995","-79.281287","123","121","468","155","83","185",
"1","1.92722","43.687995","-79.281265","123","121","469","156","82","183",
"1","1.92914","43.688","-79.281233","123","120","471","156","82","182",
"1","1.93101","43.688","-79.281211","123","120","472","156","82","182",
"1","1.93289","43.688006","-79.281179","123","120","473","157","82","182",
"1","1.93503","43.688006","-79.281158","123","120","470","157","82","183",
"1","1.93728","43.688011","-79.281136","123","120","468","157","82","185",
"1","1.93951","43.688011","-79.281104","123","120","467","157","82","187",
"1","1.94163","43.688016","-79.281083","123","120","467","157","82","187",
"1","1.94374","43.688022","-79.281061","123","120","466","157","82","185",
"1","1.94594","43.688027","-79.281029","123","120","464","157","83","184",
"1","1.94821","43.688032","-79.281008","123","120","462","157","83","182",
"1","1.95048","43.688038","-79.280986","123","120","461","157","84","180",
"1","1.95277","43.688043","-79.280954","123","120","463","157","84","178",
"1","1.95506","43.688048","-79.280933","123","120","464","157","85","176",
"1","1.95689","43.688059","-79.280911","123","120","470","157","85","175",
"1","1.9582","43.688065","-79.280879","123","120","477","157","85","174",
"1","1.95951","43.68807","-79.280857","123","120","481","157","85","174",
"1","1.9614","43.688075","-79.280836","123","120","480","157","84","174",
"1","1.96336","43.688081","-79.280815","123","120","480","157","84","174",
"1","1.96551","43.688086","-79.280793","123","120","476","157","83","174",
"1","1.96804","43.688091","-79.280772","123","120","471","157","83","175",
"1","1.97057","43.688097","-79.28075","123","120","469","156","82","175",
"1","1.97265","43.688102","-79.280718","123","120","469","156","82","176",
"1","1.97462","43.688107","-79.280697","124","120","470","156","83","177",
"1","1.97657","43.688118","-79.280675","124","120","470","156","83","178",
"1","1.97845","43.688124","-79.280654","124","120","471","156","84","178",
"1","1.98032","43.688129","-79.280632","124","120","471","155","84","177",
"1","1.98217","43.688134","-79.2806","124","120","473","155","85","177",
"1","1.98401","43.68814","-79.280578","124","120","474","155","86","177",
"1","1.98585","43.68815","-79.280557","124","120","476","155","86","177",
"1","1.98773","43.688156","-79.280536","124","120","479","155","85","180",
"1","1.98961","43.688161","-79.280514","124","120","482","155","84","185",
"1","1.99144","43.688166","-79.280482","124","120","483","156","84","190",
"1","1.99322","43.688172","-79.28046","124","120","484","156","83","194",
"1","1.99501","43.688177","-79.280439","124","120","482","156","83","198",
"1","1.99736","43.688183","-79.280418","124","120","478","156","82","201",
"1","1.99971","43.688188","-79.280385","124","120","474","157","82","203",
"1","2.00209","43.688188","-79.280364","124","120","471","157","82","204",
"1","2.00451","43.688193","-79.280332","124","120","468","157","83","205",
"1","2.00694","43.688199","-79.28031","124","120","467","156","83","207",
"1","2.00905","43.688209","-79.280278","124","120","467","156","84","208",
"1","2.01112","43.688215","-79.280257","124","120","467","156","84","209",
"1","2.01326","43.688225","-79.280235","124","120","465","156","84","210",
"1","2.01553","43.688242","-79.280214","124","120","463","156","85","212",
"1","2.0178","43.688252","-79.280192","124","120","461","156","84","214",
"1","2.0204","43.688268","-79.280171","124","120","459","156","84","215",
"1","2.02311","43.688284","-79.280149","124","121","457","156","84","216",
"1","2.02588","43.688301","-79.280128","124","121","448","156","83","218",
"1","2.0289","43.688322","-79.280106","124","121","438","156","83","219",
"1","2.03192","43.688338","-79.280096","124","121","428","156","83","220",
"1","2.0349","43.688349","-79.280064","124","121","422","156","83","222",
"1","2.03786","43.688365","-79.280042","124","121","415","156","83","222",
"1","2.04075","43.688376","-79.28001","124","121","415","157","82","222",
"1","2.04302","43.688386","-79.279988","124","121","417","157","82","221",
"1","2.04529","43.688397","-79.279956","124","121","419","157","82","220",
"1","2.04745","43.688408","-79.279924","124","121","422","157","82","219",
"1","2.04953","43.688413","-79.279892","124","121","425","157","82","218",
"1","2.05162","43.688413","-79.27987","124","121","427","157","82","218",
"1","2.05398","43.688419","-79.279838","124","121","428","156","82","217",
"1","2.05634","43.688424","-79.279806","124","121","428","156","83","215",
"1","2.05864","43.688424","-79.279774","125","121","430","156","84","213",
"1","2.06085","43.688424","-79.279752","125","121","432","156","84","211",
"1","2.06306","43.688429","-79.27972","125","121","434","156","85","208",
"1","2.06522","43.688429","-79.279688","125","121","435","156","85","205",
"1","2.06737","43.688435","-79.279667","125","121","437","156","85","202",
"1","2.06959","43.688435","-79.279634","125","121","438","157","85","198",
"1","2.07196","43.68844","-79.279613","125","121","439","157","84","196",
"1","2.07432","43.688445","-79.279581","125","121","441","157","84","193",
"1","2.07648","43.688451","-79.279559","125","121","443","157","83","191",
"1","2.07858","43.688456","-79.279538","125","121","445","157","83","189",
"1","2.08066","43.688456","-79.279506","125","121","447","158","82","188",
"1","2.08265","43.688456","-79.279484","125","121","449","158","82","190",
"1","2.08464","43.688456","-79.279452","125","121","451","158","82","192",
"1","2.08642","43.688456","-79.279431","125","121","455","158","82","194",
"1","2.08811","43.688456","-79.279398","125","121","458","157","83","193",
"1","2.08981","43.688456","-79.279377","125","121","461","157","83","193",
"1","2.09167","43.688456","-79.279355","125","122","463","157","83","193",
"1","2.09354","43.688456","-79.279323","125","122","464","157","83","194",
"1","2.09548","43.688461","-79.279302","125","122","465","158","83","194",
"1","2.0975","43.688461","-79.27928","125","122","465","158","83","194",
"1","2.09951","43.688467","-79.279248","125","122","466","158","82","195",
"1","2.10178","43.688472","-79.279227","125","122","466","158","82","195",
"1","2.10405","43.688478","-79.279205","125","122","467","159","81","194",
"1","2.10616","43.688478","-79.279173","125","122","466","159","81","194",
"1","2.10805","43.688483","-79.279152","125","122","464","159","80","194",
"1","2.10993","43.688488","-79.27913","125","122","464","159","80","195",
"1","2.11252","43.688494","-79.279098","125","122","466","159","80","194",
"1","2.11523","43.688499","-79.279076","125","122","467","159","80","191",
"1","2.11776","43.688504","-79.279044","125","122","466","159","81","188",
"1","2.1199","43.68851","-79.279023","125","122","464","159","81","190",
"1","2.12205","43.68851","-79.279001","125","122","463","159","81","191",
"1","2.12429","43.688515","-79.278969","125","122","461","159","81","193",
"1","2.12657","43.68852","-79.278948","125","122","459","159","81","194",
"1","2.12884","43.688526","-79.278916","125","122","457","159","80","195",
"1","2.13104","43.688526","-79.278894","125","122","456","159","79","195",
"1","2.13325","43.688531","-79.278862","125","122","455","158","78","195",
"1","2.13543","43.688531","-79.27884","125","122","454","158","77","195",
"1","2.13761","43.688537","-79.278819","125","122","454","158","75","194",
"1","2.13979","43.688542","-79.278787","125","122","453","159","74","193",
"1","2.14206","43.688547","-79.278765","125","122","452","159","74","194",
"1","2.14433","43.688553","-79.278733","125","122","451","159","74","194",
"1","2.14601","43.688558","-79.278712","125","122","454","159","75","195",
"1","2.14716","43.688563","-79.27869","125","122","457","160","75","193",
"1","2.14831","43.688569","-79.278658","125","122","463","160","76","191",
"1","2.15049","43.688574","-79.278637","125","122","471","160","76","189",
"1","2.15271","43.688579","-79.278615","125","122","480","160","76","188",
"1","2.15489","43.68859","-79.278594","125","121","482","160","77","188",
"1","2.15702","43.688596","-79.278572","125","121","484","159","78","187",
"1","2.15914","43.688601","-79.278551","125","121","485","159","78","185",
"1","2.16114","43.688606","-79.278529","125","121","486","159","79","184",
"1","2.16312","43.688612","-79.278508","125","121","486","158","80","185",
"1","2.16511","43.688617","-79.278486","125","121","485","158","81","186",
"1","2.16715","43.688622","-79.278454","125","121","483","158","81","185",
"1","2.16918","43.688628","-79.278433","125","121","481","158","82","184",
"1","2.17131","43.688633","-79.278411","125","121","478","158","82","183",
"1","2.17347","43.688639","-79.27839","126","121","475","157","82","182",
"1","2.17561","43.688644","-79.278368","126","121","474","157","82","181",
"1","2.17763","43.688649","-79.278336","126","121","473","157","82","182",
"1","2.17964","43.688655","-79.278315","126","121","472","157","82","185",
"1","2.18169","43.68866","-79.278293","126","121","472","157","82","188",
"1","2.18374","43.688665","-79.278261","126","121","472","157","82","188",
"1","2.18579","43.688665","-79.27824","126","122","473","157","83","188",
"1","2.18766","43.68866","-79.278218","126","122","474","157","83","188",
"1","2.18952","43.688655","-79.278197","126","122","476","157","84","189",
"1","2.19168","43.688649","-79.278175","126","122","471","157","84","190",
"1","2.19415","43.688639","-79.278154","126","122","467","157","85","190",
"1","2.19661","43.688639","-79.278132","126","122","464","157","86","190",
"1","2.1986","43.688639","-79.2781","126","122","465","158","86","191",
"1","2.20055","43.688649","-79.278079","126","122","465","158","85","191",
"1","2.20253","43.688655","-79.278057","126","122","464","158","85","191",
"1","2.20454","43.688665","-79.278036","126","122","463","159","84","191",
"1","2.20654","43.688681","-79.278014","126","122","463","159","84","191",
"1","2.20852","43.688692","-79.278004","126","122","465","159","84","191",
"1","2.21049","43.688714","-79.277993","126","122","466","160","83","192",
"1","2.21251","43.68873","-79.277971","126","122","465","160","83","192",
"1","2.21469","43.688746","-79.277961","126","122","464","160","83","193",
"1","2.21687","43.688767","-79.27795","126","123","463","160","84","194",
"1","2.21916","43.688783","-79.277939","126","123","464","161","84","195",
"1","2.22149","43.688799","-79.277928","126","123","465","161","84","197",
"1","2.22379","43.688821","-79.277928","126","123","466","161","84","200",
"1","2.22587","43.688837","-79.277918","126","123","467","161","84","199",
"1","2.22796","43.688858","-79.277907","126","123","467","161","84","198",
"1","2.23004","43.688875","-79.277896","126","123","467","161","84","197",
"1","2.23213","43.688896","-79.277886","126","123","468","161","84","198",
"1","2.23423","43.688912","-79.277875","126","123","467","161","83","200",
"1","2.23641","43.688934","-79.277864","126","123","467","161","83","201",
"1","2.23859","43.68895","-79.277853","126","123","466","160","82","202",
"1","2.24077","43.688971","-79.277853","126","123","466","160","82","203",
"1","2.24294","43.688987","-79.277843","126","123","467","159","82","203",
"1","2.24512","43.689009","-79.277832","126","123","466","159","82","203",
"1","2.24737","43.689025","-79.277821","126","123","464","159","82","203",
"1","2.24963","43.689046","-79.27781","126","123","463","159","82","202",
"1","2.25199","43.689062","-79.27781","126","123","458","159","82","200",
"1","2.25451","43.689084","-79.2778","126","123","453","159","82","199",
"1","2.25702","43.689105","-79.277789","126","123","452","159","82","197",
"1","2.25907","43.689121","-79.277789","126","123","455","159","82","195",
"1","2.26102","43.689143","-79.277778","126","123","458","159","83","195",
"1","2.26305","43.689164","-79.277768","126","123","458","159","83","195",
"1","2.26534","43.68918","-79.277757","126","123","456","159","84","196",
"1","2.26763","43.689196","-79.277746","126","123","455","159","84","196",
"1","2.26989","43.689218","-79.277735","126","123","457","159","85","196",
"1","2.27213","43.689234","-79.277725","126","123","460","159","86","196",
"1","2.27433","43.68925","-79.277714","126","123","461","159","86","195",
"1","2.27627","43.689266","-79.277703","126","123","463","159","85","195",
"1","2.27821","43.689282","-79.277692","126","123","465","159","84","194",
"1","2.28006","43.689298","-79.277692","126","123","468","160","84","194",
"1","2.28186","43.68932","-79.277682","126","123","471","160","83","194",
"1","2.28366","43.689336","-79.277671","126","123","473","160","83","195",
"1","2.28542","43.689352","-79.27766","126","123","476","160","82","196",
"1","2.28718","43.689368","-79.27766","126","123","479","160","82","198",
"1","2.28908","43.68939","-79.27765","126","123","478","160","82","199",
"1","2.29112","43.689406","-79.27765","126","123","478","161","82","198",
"1","2.29316","43.689422","-79.277639","126","123","476","161","82","199",
"1","2.2954","43.689443","-79.277639","126","123","475","161","82","198",
"1","2.29764","43.689459","-79.277628","126","123","473","161","82","196",
"1","2.29982","43.689481","-79.277617","126","123","473","161","82","195",
"1","2.30185","43.689497","-79.277607","126","123","473","161","82","192",
"1","2.30389","43.689518","-79.277607","126","123","473","161","82","189",
"1","2.30587","43.689534","-79.277596","126","123","475","161","82","187",
"1","2.30783","43.68955","-79.277585","126","123","477","161","83","188",
"1","2.30992","43.689572","-79.277574","126","123","474","161","83","189",
"1","2.3124","43.689588","-79.277574","126","124","470","162","83","188",
"1","2.31489","43.689604","-79.277564","126","124","467","162","84","188",
"1","2.31764","43.689626","-79.277553","126","124","464","162","84","187",
"1","2.32053","43.689642","-79.277542","126","124","461","162","83","186",
"1","2.32331","43.689663","-79.277532","127","124","460","163","83","185",
"1","2.32541","43.689679","-79.277532","127","124","459","163","82","186",
"1","2.3275","43.689701","-79.277521","127","124","458","163","82","189",
"1","2.32948","43.689717","-79.27751","127","124","462","163","81","191",
"1","2.33138","43.689733","-79.277499","127","124","466","163","80","190",
"1","2.33327","43.689754","-79.277489","127","124","470","163","81","190",
"1","2.33475","43.68977","-79.277478","127","124","476","163","81","190",
"1","2.33622","43.689786","-79.277478","127","124","481","163","82","191",
"1","2.33807","43.689803","-79.277467","127","124","482","163","83","192",
"1","2.34035","43.689819","-79.277456","127","124","482","162","83","192",
"1","2.34263","43.689835","-79.277446","127","124","484","162","84","193",
"1","2.3444","43.689851","-79.277435","127","124","489","162","85","193",
"1","2.34612","43.689867","-79.277424","127","124","493","162","85","192",
"1","2.34777","43.689883","-79.277413","127","124","499","162","84","191",
"1","2.3493","43.689899","-79.277403","127","124","506","162","84","188",
"1","2.35083","43.689915","-79.277392","127","124","506","162","83","185",
"1","2.35332","43.689931","-79.277392","127","124","495","162","83","183",
"1","2.35607","43.689953","-79.277381","127","124","485","162","82","186",
"1","2.3587","43.689969","-79.277381","127","124","481","161","82","189",
"1","2.36091","43.689985","-79.277371","127","124","478","161","82","190",
"1","2.36312","43.690006","-79.27736","127","124","476","160","82","191",
"1","2.36541","43.690023","-79.277349","127","124","472","160","82","192",
"1","2.36775","43.690044","-79.277349","127","124","469","160","82","195",
"1","2.37005","43.690065","-79.277338","127","124","468","160","82","199",
"1","2.37206","43.690082","-79.277338","127","124","468","160","82","200",
"1","2.37407","43.690103","-79.277328","127","124","467","160","82","199",
"1","2.37622","43.690119","-79.277317","127","124","465","160","82","199",
"1","2.37847","43.690141","-79.277306","127","124","463","160","83","201",
"1","2.38073","43.690157","-79.277295","127","124","463","160","83","203",
"1","2.38263","43.690178","-79.277285","127","124","464","160","84","205",
"1","2.38452","43.690194","-79.277274","127","124","465","160","84","207",
"1","2.38684","43.69021","-79.277253","127","124","461","159","85","210",
"1","2.38969","43.690226","-79.277242","127","124","458","159","86","208",
"1","2.39254","43.690242","-79.27722","128","124","456","159","86","205",
"1","2.39477","43.690253","-79.27721","128","124","457","159","85","203",
"1","2.39692","43.690269","-79.277188","128","124","457","159","84","203",
"1","2.39913","43.690285","-79.277177","128","124","457","159","84","203",
"1","2.40147","43.690301","-79.277156","128","124","456","159","83","202",
"1","2.40382","43.690318","-79.277135","128","124","456","159","83","200",
"1","2.40592","43.690334","-79.277124","128","124","458","159","82","199",
"1","2.40795","43.69035","-79.277102","128","124","459","159","82","199",
"1","2.41002","43.690366","-79.277092","128","124","460","159","82","200",
