"Duration","Distance","Latitude","Longitude","AltitudeOriginal","AltitudeCorrected","HeartRate","Cadence","PowerCalculated",
"1","1.878","43.687705","-79.282531","123","122","148","73","175",
"1","1.8799","43.68771","-79.28251","123","122","148","72","173",
"1","1.8818","43.687716","-79.282477","123","122","148","72","172",
"1","1.8838","43.687721","-79.282456","123","122","148","73","170",
"1","1.886","43.687727","-79.282435","123","121","147","75","168",
"1","1.8882","43.687732","-79.282413","123","121","147","76","166",
"1","1.8903","43.687743","-79.282392","123","121","147","78","163",
"1","1.8924","43.687748","-79.282359","123","121","147","79","163",
"1","1.8945","43.687753","-79.282338","123","121","147","81","164",
"1","1.8965","43.687759","-79.282317","123","121","148","82","163",
"1","1.8986","43.687764","-79.282295","123","121","148","82","165",
"1","1.9006","43.687769","-79.282274","123","121","148","82","166",
"1","1.9025","43.687775","-79.282252","123","121","148","82","167",
"1","1.9043","43.68778","-79.28222","123","121","147","82","168",
"1","1.9062","43.687786","-79.282199","123","121","147","82","170",
"1","1.908","43.687796","-79.282177","123","121","147","82","171",
"1","1.9098","43.687802","-79.282156","123","121","147","81","173",
"1","1.9116","43.687807","-79.282134","123","121","147","81","173",
"1","1.9134","43.687807","-79.282113","123","121","148","80","173",
"1","1.9152","43.687812","-79.282081","123","121","148","80","172",
"1","1.9171","43.687818","-79.282059","123","121","148","79","170",
"1","1.9189","43.687818","-79.282038","123","121","148","79","169",
"1","1.9215","43.687823","-79.282016","123","121","148","78","167",
"1","1.9241","43.687828","-79.281984","123","121","148","78","167",
"1","1.9264","43.687828","-79.281963","123","121","148","78","166",
"1","1.9286","43.687834","-79.281941","123","121","148","78","166",
"1","1.9308","43.687839","-79.281909","123","121","147","78","166",
"1","1.9331","43.687845","-79.281887","123","121","147","78","167",
"1","1.9356","43.687845","-79.281866","123","121","147","78","168",
"1","1.938","43.68785","-79.281834","123","121","147","78","170",
"1","1.9403","43.687855","-79.281812","123","121","147","78","170",
"1","1.9427","43.687861","-79.28178","123","121","146","78","169",
"1","1.9446","43.687861","-79.281759","123","121","146","79","168",
"1","1.9463","43.687866","-79.281737","123","121","146","79","168",
"1","1.948","43.687871","-79.281705","123","121","146","80","167",
"1","1.9496","43.687871","-79.281684","123","121","147","80","166",
"1","1.9513","43.687877","-79.281662","123","122","147","80","165",
"1","1.953","43.687877","-79.28163","123","122","147","80","164",
"1","1.9548","43.687882","-79.281608","123","122","147","80","161",
"1","1.9567","43.687882","-79.281587","123","122","148","79","159",
"1","1.9588","43.687882","-79.281566","123","122","148","79","159",
"1","1.9609","43.687882","-79.281544","123","122","148","78","160",
"1","1.9632","43.687882","-79.281523","123","122","148","78","161",
"1","1.9655","43.687882","-79.28149","123","122","148","78","161",
"1","1.9679","43.687882","-79.281469","123","122","148","78","160",
"1","1.9696","43.687887","-79.281448","123","122","148","78","159",
"1","1.9712","43.687887","-79.281426","123","122","148","79","158",
"1","1.9728","43.687887","-79.281394","123","122","148","79","157",
"1","1.9744","43.687893","-79.281372","123","122","148","80","157",
"1","1.976","43.687893","-79.281351","123","122","148","81","159",
"1","1.9774","43.687898","-79.28133","123","122","148","81","160",
"1","1.9788","43.687898","-79.281308","123","122","148","82","162",
"1","1.9803","43.687904","-79.281287","123","121","148","82","164",
"1","1.9821","43.687904","-79.281265","123","121","148","82","166",
"1","1.9839","43.687909","-79.281244","123","121","148","82","169",
"1","1.9863","43.687909","-79.281222","123","121","148","82","170",
"1","1.9888","43.687914","-79.281201","123","121","148","82","172",
"1","1.9913","43.687914","-79.281169","123","121","148","82","173",
"1","1.9934","43.687914","-79.281147","124","121","148","82","175",
"1","1.9955","43.68792","-79.281126","124","121","147","82","178",
"1","1.9976","43.68792","-79.281093","124","121","147","82","179",
"1","1.9996","43.687925","-79.281072","124","121","147","82","182",
"1","2.0016","43.68793","-79.281051","124","121","147","82","185",
"1","2.0036","43.687936","-79.281018","124","121","147","82","187",
"1","2.0057","43.687941","-79.280997","124","121","147","82","189",
"1","2.0078","43.687946","-79.280975","124","121","147","82","192",
"1","2.0099","43.687957","-79.280943","124","121","147","82","193",
"1","2.0121","43.687963","-79.280922","124","121","147","82","195",
"1","2.0144","43.687968","-79.2809","124","121","147","82","197",
"1","2.0168","43.687979","-79.280868","124","121","147","82","198",
"1","2.0191","43.687989","-79.280847","124","121","147","82","199",
"1","2.0216","43.688006","-79.280836","124","121","148","82","200",
"1","2.0241","43.688022","-79.280815","124","121","148","82","200",
"1","2.0269","43.688032","-79.280782","124","121","148","82","199",
"1","2.0299","43.688048","-79.280761","124","121","148","82","198",
"1","2.0327","43.688065","-79.280739","124","121","149","82","197",
"1","2.0351","43.688075","-79.280718","124","121","149","82","196",
"1","2.0374","43.688091","-79.280697","124","121","149","82","195",
"1","2.0396","43.688102","-79.280664","124","121","149","82","194",
"1","2.0418","43.688118","-79.280643","124","121","149","82","194",
"1","2.044","43.688129","-79.280621","124","121","149","82","193",
"1","2.0458","43.68814","-79.2806","124","121","150","82","192",
"1","2.0477","43.68815","-79.280568","124","121","150","82","192",
"1","2.0496","43.688156","-79.280546","124","121","150","82","192",
"1","2.0516","43.688161","-79.280525","124","120","150","82","193",
"1","2.0536","43.688166","-79.280493","124","120","150","82","194",
"1","2.0561","43.688166","-79.280471","124","120","151","81","193",
"1","2.0586","43.688172","-79.28045","124","120","151","81","192",
"1","2.0607","43.688172","-79.280418","124","120","151","81","190",
"1","2.0625","43.688177","-79.280396","124","120","151","81","186",
"1","2.0643","43.688177","-79.280364","124","120","151","80","182",
"1","2.066","43.688183","-79.280342","124","120","151","80","178",
"1","2.0676","43.688183","-79.280321","124","120","151","80","175",
"1","2.0693","43.688188","-79.2803","124","120","151","80","173",
"1","2.0712","43.688193","-79.280267","124","120","151","80","172",
"1","2.073","43.688193","-79.280246","124","120","151","81","172",
"1","2.0749","43.688193","-79.280224","124","120","151","82","171",
"1","2.0769","43.688199","-79.280203","124","120","151","82","171",
"1","2.079","43.688204","-79.280182","124","120","151","83","170",
"1","2.0816","43.688215","-79.28016","124","120","151","84","171",
"1","2.0842","43.68822","-79.280128","124","121","151","84","172",
"1","2.0864","43.688225","-79.280106","124","121","150","83","172",
"1","2.0884","43.688236","-79.280085","124","121","150","83","170",
"1","2.0904","43.688242","-79.280064","124","121","150","83","167",
"1","2.0921","43.688247","-79.280042","124","121","150","82","166",
"1","2.0937","43.688252","-79.280021","124","121","150","82","166",
"1","2.0953","43.688252","-79.279999","125","121","150","82","166",
"1","2.0969","43.688258","-79.279967","125","121","149","81","168",
"1","2.0985","43.688263","-79.279945","125","121","149","81","170",
"1","2.1004","43.688268","-79.279924","125","121","149","80","172",
"1","2.1024","43.688274","-79.279903","125","121","149","79","174",
"1","2.1043","43.688279","-79.279881","125","121","149","79","176",
"1","2.106","43.688284","-79.27986","125","121","149","78","176",
"1","2.1078","43.68829","-79.279838","125","121","149","78","175",
"1","2.1101","43.688295","-79.279817","125","121","149","76","175",
"1","2.1124","43.688301","-79.279795","125","121","149","75","173",
"1","2.1145","43.688306","-79.279774","125","121","148","73","171",
"1","2.1163","43.688317","-79.279742","125","121","148","71","170",
"1","2.1181","43.688322","-79.27972","125","121","147","69","169",
"1","2.1199","43.688327","-79.279699","125","121","147","67","169",
"1","2.1216","43.688333","-79.279677","125","121","147","65","170",
"1","2.1235","43.688333","-79.279656","125","121","146","66","171",
"1","2.1259","43.688338","-79.279624","125","121","146","68","172",
"1","2.1282","43.688343","-79.279602","125","121","146","71","174",
"1","2.1306","43.688349","-79.279581","125","121","146","73","176",
"1","2.1331","43.68836","-79.279559","125","121","145","75","177",
"1","2.1355","43.688365","-79.279538","125","121","145","78","178",
"1","2.1374","43.68837","-79.279516","125","121","145","80","179",
"1","2.1393","43.688376","-79.279495","125","121","145","82","179",
"1","2.1412","43.688381","-79.279463","125","121","145","82","179",
"1","2.1432","43.688386","-79.279441","125","121","145","82","177",
"1","2.1451","43.688392","-79.27942","125","121","145","82","174",
"1","2.147","43.688397","-79.279398","125","123","144","82","174",
"1","2.1489","43.688402","-79.279377","125","123","144","82","176",
"1","2.1508","43.688413","-79.279355","125","123","144","82","177",
"1","2.1527","43.688419","-79.279334","125","123","144","81","177",
"1","2.1546","43.688424","-79.279312","125","123","145","81","177",
"1","2.1565","43.688424","-79.279291","125","123","146","81","177",
"1","2.1585","43.688429","-79.279259","125","123","146","80","175",
"1","2.1606","43.688435","-79.279237","125","123","147","80","174",
"1","2.1629","43.688435","-79.279216","125","123","148","79","173",
"1","2.1651","43.68844","-79.279194","125","123","148","79","173",
"1","2.1671","43.688445","-79.279162","125","123","149","79","173",
"1","2.1689","43.688445","-79.279141","125","123","149","79","174",
"1","2.1707","43.688451","-79.279119","125","123","149","79","176",
"1","2.1721","43.688456","-79.279098","125","123","149","79","175",
"1","2.1736","43.688461","-79.279076","125","123","149","80","173",
"1","2.1756","43.688467","-79.279055","125","123","150","80","172",
"1","2.1777","43.688472","-79.279023","125","122","150","80","170",
"1","2.1798","43.688472","-79.279001","125","122","150","80","169",
"1","2.1815","43.688478","-79.27898","125","122","150","81","168",
"1","2.1831","43.688483","-79.278958","125","122","150","81","168",
"1","2.1848","43.688488","-79.278937","125","122","150","81","169",
"1","2.1866","43.688494","-79.278916","125","122","150","81","171",
"1","2.1883","43.688494","-79.278894","125","122","149","81","173",
"1","2.1906","43.688499","-79.278862","126","122","149","82","173",
"1","2.1928","43.688504","-79.27884","126","122","149","82","172",
"1","2.1951","43.68851","-79.278819","126","122","149","82","171",
"1","2.1974","43.688515","-79.278798","126","122","149","82","170",
"1","2.1998","43.68852","-79.278776","126","122","149","82","171",
"1","2.2013","43.688526","-79.278755","126","122","149","82","170",
"1","2.2027","43.688531","-79.278733","126","122","149","82","169",
"1","2.2041","43.688537","-79.278712","126","122","149","82","169",
"1","2.2054","43.688537","-79.27869","126","122","149","82","168",
"1","2.2068","43.688542","-79.278669","126","121","149","82","166",
"1","2.2085","43.688547","-79.278647","126","121","149","82","165",
"1","2.2104","43.688547","-79.278626","126","121","149","82","166",
"1","2.2124","43.688553","-79.278615","126","121","149","82","168",
"1","2.215","43.688558","-79.278583","126","121","149","82","171",
"1","2.2175","43.688563","-79.278561","126","121","149","82","173",
"1","2.2196","43.688569","-79.27854","126","121","149","82","176",
"1","2.2215","43.688574","-79.278519","126","121","149","82","175",
"1","2.2234","43.688579","-79.278497","126","121","149","82","175",
"1","2.2251","43.688579","-79.278476","126","121","149","82","174",
"1","2.2269","43.68859","-79.278454","126","121","149","82","172",
"1","2.2284","43.688596","-79.278433","126","121","149","82","170",
"1","2.2297","43.688601","-79.278411","126","121","150","82","174",
"1","2.2311","43.688612","-79.27839","126","121","150","82","177",
"1","2.2326","43.688617","-79.278368","126","121","150","82","181",
"1","2.2341","43.688622","-79.278347","126","121","151","82","184",
"1","2.2359","43.688628","-79.278325","126","122","151","82","188",
"1","2.2379","43.688628","-79.278304","126","122","151","82","190",
"1","2.24","43.688633","-79.278272","126","122","151","82","192",
"1","2.2425","43.688633","-79.27825","126","122","151","82","192",
"1","2.245","43.688633","-79.278229","126","122","151","82","191",
"1","2.2475","43.688628","-79.278207","126","122","151","82","189",
"1","2.2497","43.688612","-79.278186","126","122","152","82","187",
"1","2.2519","43.688596","-79.278175","126","122","152","82","186",
"1","2.2538","43.688574","-79.278175","127","122","152","82","185",
"1","2.2555","43.688553","-79.278175","127","122","152","82","186",
"1","2.2574","43.688537","-79.278175","127","122","152","82","186",
"1","2.2599","43.688515","-79.278186","127","122","152","82","189",
"1","2.2623","43.688494","-79.278186","127","122","152","82","193",
"1","2.2647","43.688472","-79.278186","127","122","152","82","196",
"1","2.267","43.688456","-79.278197","127","122","152","82","196",
"1","2.2694","43.688435","-79.278197","127","122","153","82","196",
"1","2.2716","43.688419","-79.278207","127","123","153","82","199",
"1","2.2739","43.688397","-79.278207","127","123","153","82","203",
"1","2.276","43.688376","-79.278218","127","123","153","81","206",
"1","2.278","43.68836","-79.278229","127","123","154","81","206",
"1","2.28","43.688343","-79.27824","127","123","154","81","205",
"1","2.2815","43.688327","-79.27825","127","123","154","80","204",
"1","2.283","43.688311","-79.278261","127","123","154","80","203",
"1","2.2846","43.688295","-79.278272","127","123","153","80","203",
"1","2.2864","43.688279","-79.278283","127","123","153","79","203",
"1","2.2882","43.688263","-79.278293","127","123","153","79","204",
"1","2.2904","43.688247","-79.278304","127","123","152","80","204",
"1","2.2927","43.688231","-79.278315","127","123","152","81","204",
"1","2.2947","43.688215","-79.278325","127","123","152","81","203",
"1","2.2962","43.688199","-79.278336","127","123","152","82","201",
"1","2.2977","43.688183","-79.278347","127","123","152","83","200",
"1","2.3002","43.688166","-79.278358","127","123","152","83","199",
"1","2.303","43.68815","-79.278368","127","124","152","83","199",
"1","2.3057","43.688129","-79.278379","127","124","152","81","199",
"1","2.3078","43.688113","-79.27839","127","124","152","79","201",
"1","2.3099","43.688097","-79.278401","127","124","152","77","202",
"1","2.3118","43.688097","-79.278401","127","124","152","74","204",
"1","2.3136","43.688065","-79.278422","127","124","152","72","206",
"1","2.3154","43.688048","-79.278433","127","124","152","70","209",
"1","2.3171","43.688032","-79.278443","127","124","152","70","211",
"1","2.3187","43.688016","-79.278443","127","124","152","72","211",
"1","2.3205","43.688","-79.278454","127","124","152","74","212",
"1","2.3225","43.687984","-79.278465","127","124","152","75","211",
"1","2.3244","43.687968","-79.278465","128","124","151","77","210",
"1","2.3262","43.687952","-79.278476","128","124","151","79","209",
"1","2.328","43.687936","-79.278486","128","124","151","81","208",
"1","2.3299","43.68792","-79.278486","128","124","152","82","208",
"1","2.332","43.687904","-79.278497","128","124","152","82","207",
"1","2.3341","43.687887","-79.278497","128","125","152","82","204",
"1","2.3364","43.687866","-79.278508","128","125","152","82","202",
"1","2.3386","43.68785","-79.278508","128","125","152","82","201",
"1","2.3409","43.687834","-79.278519","128","125","152","82","201",
"1","2.3429","43.687818","-79.278529","128","125","152","82","200",
"1","2.3449","43.687802","-79.278529","128","125","152","81","199",
"1","2.3468","43.687786","-79.27854","128","125","152","81","199",
"1","2.3486","43.687769","-79.278551","128","125","152","80","201",
"1","2.3504","43.687753","-79.278551","128","125","152","79","204",
"1","2.3523","43.687737","-79.278561","128","125","152","79","206",
"1","2.3542","43.687721","-79.278561","128","125","152","78","207",
"1","2.3558","43.687705","-79.278561","128","125","152","78","209",
"1","2.3571","43.687689","-79.278561","128","125","151","78","210",
"1","2.3585","43.687668","-79.278561","128","125","151","78","211",
"1","2.3606","43.687651","-79.278561","128","125","151","79","211",
"1","2.3626","43.687635","-79.278561","128","125","151","79","211",
"1","2.3647","43.687619","-79.278561","128","127","151","80","210",
"1","2.3667","43.687598","-79.278561","128","127","151","81","211",
"1","2.3687","43.687582","-79.278551","128","127","151","81","212",
"1","2.3704","43.687566","-79.278551","128","127","151","82","210",
"1","2.3721","43.68755","-79.278561","128","127","151","82","208",
"1","2.374","43.687528","-79.278561","128","127","151","82","206",
"1","2.3762","43.687512","-79.278561","128","127","151","82","203",
"1","2.3784","43.687496","-79.278572","128","127","151","82","201",
"1","2.3808","43.687496","-79.278572","128","127","151","82","201",
"1","2.3832","43.687458","-79.278594","128","127","151","82","202",
"1","2.3855","43.687448","-79.278604","128","127","151","82","202",
"1","2.3876","43.687426","-79.278615","128","127","150","82","205",
"1","2.3897","43.68741","-79.278615","128","127","150","82","208",
"1","2.3918","43.68741","-79.278615","128","127","150","82","211",
"1","2.3938","43.687378","-79.278637","128","127","149","82","209",
"1","2.3959","43.687362","-79.278647","128","127","149","82","208",
"1","2.3984","43.687346","-79.278658","129","129","149","82","206",
"1","2.4009","43.68733","-79.278669","129","129","148","82","204",
"1","2.4028","43.68733","-79.278669","129","129","148","82","203",
"1","2.4043","43.687292","-79.278679","129","129","148","82","204",
"1","2.4058","43.687276","-79.27869","129","129","148","82","205",
"1","2.4072","43.68726","-79.278701","129","129","149","82","205",
"1","2.4086","43.687244","-79.278712","129","129","149","82","203",
"1","2.4104","43.687233","-79.278712","129","129","149","82","201",
"1","2.4125","43.687217","-79.278722","129","129","149","81","199",
"1","2.4146","43.687201","-79.278722","129","129","150","81","196",
"1","2.4169","43.687179","-79.278733","129","129","150","80","193",
"1","2.4192","43.687163","-79.278733","129","129","150","79","191",
"1","2.4213","43.687147","-79.278733","129","129","150","79","189",
"1","2.4231","43.687126","-79.278733","129","129","149","78","190",
"1","2.4249","43.68711","-79.278733","129","129","149","78","191",
"1","2.4265","43.687094","-79.278744","129","129","149","78","190",
"1","2.4281","43.687077","-79.278744","129","130","149","78","187",
"1","2.4298","43.687056","-79.278744","129","130","149","79","183",
"1","2.4319","43.68704","-79.278744","129","130","149","79","181",
"1","2.4341","43.687024","-79.278744","129","130","148","80","180",
"1","2.4359","43.687008","-79.278744","129","130","148","81","179",
"1","2.4378","43.686992","-79.278755","129","130","148","81","180",
"1","2.4396","43.686976","-79.278755","129","130","148","82","180",
"1","2.4414","43.686954","-79.278755","129","130","148","82","180",
"1","2.4432","43.686938","-79.278755","129","130","148","82","179",
"1","2.4449","43.686938","-79.278755","129","130","148","82","177",
"1","2.4465","43.686906","-79.278755","129","130","148","82","174",
"1","2.4481","43.68689","-79.278755","129","130","148","82","171",
"1","2.4505","43.686874","-79.278755","129","130","149","82","170",
"1","2.4529","43.686858","-79.278755","129","130","149","82","172",
"1","2.4549","43.686841","-79.278755","129","130","149","82","173",
"1","2.4566","43.686825","-79.278755","129","130","149","82","173",
"1","2.4583","43.686815","-79.278765","129","130","148","82","173",
"1","2.4596","43.686799","-79.278765","130","130","148","82","173",
"1","2.4609","43.686782","-79.278765","130","130","148","82","172",
"1","2.4623","43.686766","-79.278765","130","130","148","82","171",
"1","2.4641","43.68675","-79.278765","130","130","148","82","171",
"1","2.4658","43.68674","-79.278765","130","130","147","82","170",
"1","2.4677","43.686723","-79.278755","130","130","147","82","169",
"1","2.4696","43.686723","-79.278755","130","130","147","82","168",
"1","2.4713","43.686691","-79.278755","130","130","147","82","166",
"1","2.4729","43.686675","-79.278755","130","130","146","82","165",
"1","2.4744","43.686659","-79.278755","130","130","146","82","165",
"1","2.4765","43.686643","-79.278755","130","130","146","82","166",
"1","2.4789","43.686627","-79.278744","130","130","147","81","166",
"1","2.4811","43.686611","-79.278744","130","130","147","81","166",
"1","2.4828","43.686595","-79.278744","130","130","148","81","165",
"1","2.4844","43.686595","-79.278744","130","130","148","81","164",
"1","2.4862","43.686562","-79.278755","130","130","149","80","164",
"1","2.4881","43.686546","-79.278755","130","130","149","80","165",
"1","2.4901","43.686525","-79.278755","130","130","150","80","166",
"1","2.492","43.686509","-79.278755","130","130","150","80","167",
"1","2.4939","43.686493","-79.278765","130","130","150","80","168",
"1","2.4956","43.686477","-79.278765","130","130","150","79","169",
"1","2.497","43.686461","-79.278765","130","130","150","79","171",
"1","2.4984","43.686444","-79.278755","130","130","150","79","171",
"1","2.5001","43.686428","-79.278755","130","130","151","79","172",
"1","2.5018","43.686412","-79.278755","130","130","151","79","173",
"1","2.5037","43.686396","-79.278744","130","130","151","79","174",
"1","2.5062","43.68638","-79.278744","130","130","151","80","175",
"1","2.5087","43.686359","-79.278733","130","130","151","80","175",
"1","2.5106","43.686343","-79.278733","130","130","150","81","175",
"1","2.5123","43.686326","-79.278722","130","130","150","81","177",
"1","2.5139","43.68631","-79.278712","130","130","150","81","178",
"1","2.5156","43.686294","-79.278712","130","130","150","82","177",
"1","2.5173","43.686278","-79.278701","130","130","149","82","174",
"1","2.5192","43.686257","-79.27869","130","130","149","82","172",
"1","2.5213","43.686241","-79.27869","130","130","149","82","171",
"1","2.5235","43.686225","-79.278679","130","130","149","82","169",
"1","2.5258","43.686208","-79.278669","130","130","149","82","171",
"1","2.528","43.686192","-79.278658","130","130","149","82","173",
"1","2.5301","43.686171","-79.278658","130","130","149","82","176",
"1","2.532","43.686155","-79.278647","130","130","149","82","177",
"1","2.5339","43.686139","-79.278637","130","130","148","82","178",
"1","2.5364","43.686117","-79.278626","130","130","148","82","178",
"1","2.5389","43.686101","-79.278615","130","130","148","82","175",
"1","2.5412","43.686085","-79.278615","130","130","148","82","173",
"1","2.5434","43.686064","-79.278604","130","130","148","82","171",
"1","2.5456","43.686047","-79.278594","130","130","148","82","170",
"1","2.5471","43.686031","-79.278583","130","130","148","82","170",
"1","2.5484","43.686015","-79.278583","130","130","148","82","169",
"1","2.5499","43.685999","-79.278572","130","130","148","82","167",
"1","2.5515","43.685983","-79.278561","130","130","148","82","166",
"1","2.553","43.685972","-79.278551","130","130","147","82","165",
"1","2.5551","43.685956","-79.27854","130","130","147","82","163",
"1","2.5573","43.68594","-79.278529","130","130","147","82","162",
"1","2.5595","43.685924","-79.278529","130","130","147","82","161",
"1","2.5616","43.685908","-79.278519","130","130","147","82","160",
"1","2.5637","43.685892","-79.278508","130","130","147","82","160",
"1","2.5656","43.685876","-79.278497","130","130","147","82","160",
"1","2.5674","43.68586","-79.278497","130","130","147","82","158",
"1","2.5692","43.685844","-79.278486","130","130","147","82","156",
"1","2.5706","43.685828","-79.278476","131","130","146","82","155",
"1","2.5721","43.685811","-79.278465","131","130","145","82","154",
"1","2.5736","43.685801","-79.278465","131","130","144","82","153",
"1","2.575","43.685785","-79.278454","131","130","143","82","155",
"1","2.5764","43.685769","-79.278443","131","131","142","82","157",
"1","2.578","43.685758","-79.278433","131","131","141","82","159",
"1","2.5796","43.685742","-79.278433","131","131","141","82","161",
"1","2.5813","43.685726","-79.278422","131","131","140","82","163",
"1","2.5833","43.685715","-79.278411","131","131","141","82","163",
"1","2.5852","43.685699","-79.278401","131","131","142","82","162",
"1","2.5871","43.685683","-79.278401","131","131","143","82","160",
"1","2.5889","43.685667","-79.27839","131","131","144","82","159",
"1","2.5908","43.685651","-79.278379","131","131","144","82","157",
"1","2.5927","43.685634","-79.278368","131","131","143","82","161",
"1","2.5946","43.685618","-79.278368","131","131","143","81","166",
"1","2.5965","43.685602","-79.278358","131","131","143","81","169",
"1","2.5985","43.685586","-79.278358","131","131","142","80","172",
"1","2.6004","43.68557","-79.278347","131","131","142","79","175",
"1","2.6024","43.685554","-79.278347","131","131","142","79","177",
"1","2.6044","43.685538","-79.278347","131","131","141","78","178",
"1","2.6065","43.685522","-79.278347","131","131","141","78","181",
"1","2.6087","43.685506","-79.278358","131","131","141","77","184",
"1","2.6108","43.685484","-79.278358","131","131","141","76","188",
"1","2.6128","43.685468","-79.278368","131","131","141","76","190",
"1","2.6147","43.685452","-79.27839","131","131","141","75","192",
"1","2.6165","43.685436","-79.278401","131","131","141","75","193",
"1","2.6181","43.685425","-79.278422","131","131","141","74","192",
"1","2.6198","43.685409","-79.278433","131","131","141","73","192",
"1","2.6229","43.685393","-79.278454","131","131","141","74","191",
"1","2.6261","43.685382","-79.278476","131","131","141","75","190",
"1","2.6289","43.685366","-79.278497","131","131","141","76","190",
"1","2.6312","43.68535","-79.278519","131","131","141","77","190",
"1","2.6334","43.685339","-79.27854","131","131","141","79","190",
"1","2.6355","43.685329","-79.278561","131","131","141","80","191",
"1","2.6374","43.685318","-79.278583","131","131","142","81","190",
"1","2.6396","43.685307","-79.278604","131","131","142","81","190",
"1","2.6422","43.685296","-79.278637","131","131","143","81","189",
"1","2.6449","43.685291","-79.278658","131","131","143","80","188",
"1","2.6474","43.68528","-79.278679","131","131","143","79","187",
"1","2.6499","43.685275","-79.278712","130","131","144","79","187",
"1","2.6522","43.68527","-79.278733","130","131","144","78","186",
"1","2.654","43.685264","-79.278765","130","131","144","78","186",
"1","2.6558","43.685259","-79.278787","130","131","144","78","187",
"1","2.6575","43.685254","-79.278819","130","131","143","78","188",
"1","2.6592","43.685254","-79.278819","130","131","143","79","185",
"1","2.6609","43.685243","-79.278862","130","131","143","79","181",
"1","2.663","43.685243","-79.278894","130","131","143","80","179",
"1","2.6651","43.685237","-79.278916","130","131","142","81","179",
"1","2.6671","43.685232","-79.278937","130","131","142","81","179",
"1","2.6691","43.685227","-79.278969","130","131","142","81","180",
"1","2.671","43.685221","-79.278991","130","131","143","79","182",
"1","2.6729","43.685216","-79.279012","130","131","143","77","182",
"1","2.6749","43.685211","-79.279034","130","131","143","75","180",
"1","2.6768","43.685205","-79.279066","130","131","143","73","178",
"1","2.6787","43.6852","-79.279087","130","131","144","72","175",
"1","2.6805","43.685195","-79.279109","130","131","144","70","172",
"1","2.6825","43.685189","-79.27913","130","131","144","70","171",
"1","2.6844","43.685184","-79.279162","130","131","144","72","171",
"1","2.6864","43.685178","-79.279184","130","131","145","73","172",
"1","2.6887","43.685173","-79.279205","130","131","145","75","173",
"1","2.691","43.685168","-79.279237","130","131","145","77","174",
"1","2.6933","43.685162","-79.279259","130","131","146","79","175",
"1","2.6955","43.685162","-79.27928","130","131","146","81","174",
"1","2.6979","43.685157","-79.279312","130","131","147","81","173",
"1","2.7004","43.685152","-79.279334","130","131","147","81","173",
"1","2.7028","43.685146","-79.279355","130","131","148","80","173",
"1","2.7051","43.685146","-79.279377","130","131","148","79","173",
"1","2.7072","43.685141","-79.279409","130","131","148","79","173",
"1","2.7093","43.685136","-79.279431","130","131","148","78","173",
"1","2.711","43.685136","-79.279452","130","131","148","78","174",
"1","2.7127","43.68513","-79.279484","130","131","148","77","175",
"1","2.7146","43.685125","-79.279506","130","131","148","77","176",
"1","2.7166","43.685125","-79.279527","130","131","148","76","176",
"1","2.7186","43.685125","-79.279559","130","131","148","76","177",
"1","2.7206","43.685119","-79.279581","130","131","149","75","177",
"1","2.7227","43.685119","-79.279602","130","131","149","75","176",
"1","2.7247","43.685119","-79.279634","130","131","149","74","174",
"1","2.7265","43.685114","-79.279656","130","131","149","74","170",
"1","2.7284","43.685109","-79.279677","130","131","149","75","166",
"1","2.7304","43.685109","-79.279699","130","131","149","76","164",
"1","2.7324","43.685103","-79.279731","130","131","149","77","162",
"1","2.7344","43.685098","-79.279752","130","131","148","78","161",
"1","2.7364","43.685093","-79.279774","130","131","148","79","161",
"1","2.7384","43.685093","-79.279795","130","131","148","80","161",
"1","2.7406","43.685087","-79.279817","130","130","148","81","162",
"1","2.7428","43.685087","-79.279838","130","130","148","80","163",
"1","2.745","43.685082","-79.27987","130","130","147","80","165",
"1","2.7471","43.685077","-79.279892","130","130","147","79","165",
"1","2.7492","43.685077","-79.279892","130","130","147","79","165",
"1","2.7512","43.685071","-79.279935","130","130","147","78","166",
"1","2.7531","43.685066","-79.279967","130","130","147","78","165",
"1","2.7549","43.68506","-79.279988","130","130","147","78","165",
"1","2.756","43.685055","-79.28001","130","130","147","78","165",
"1","2.7571","43.68505","-79.280031","130","130","147","79","165",
"1","2.7586","43.685044","-79.280053","130","130","147","79","164",
"1","2.7606","43.685034","-79.280074","130","130","147","80","164",
"1","2.7626","43.685028","-79.280096","130","130","147","81","164",
"1","2.7649","43.685023","-79.280117","130","130","147","81","165",
"1","2.7672","43.685018","-79.280139","130","130","147","82","164",
"1","2.7695","43.685007","-79.28016","130","130","147","82","164",
"1","2.7716","43.685001","-79.280182","130","130","147","82","164",
"1","2.7737","43.684991","-79.280203","130","130","147","82","164",
"1","2.7758","43.684985","-79.280235","130","130","147","82","163",
"1","2.7779","43.68498","-79.280257","130","130","147","82","163",
"1","2.78","43.684969","-79.280278","130","130","147","82","162",
"1","2.7819","43.684964","-79.2803","130","130","147","81","160",
"1","2.7839","43.684948","-79.28031","130","130","148","81","159",
"1","2.7857","43.684937","-79.280332","130","130","148","81","158",
"1","2.7875","43.684926","-79.280342","130","130","148","80","161",
"1","2.7893","43.68491","-79.280364","130","130","148","80","164",
"1","2.7913","43.6849","-79.280375","130","130","148","80","166",
"1","2.7933","43.684883","-79.280385","130","130","148","79","167",
"1","2.7954","43.684867","-79.280396","130","130","148","79","168",
"1","2.7974","43.684851","-79.280407","130","130","148","77","167",
